item,skill_tokusyukouka,hosei_per,hosei_value,kougekizi_no_kakuritu_hosei,hanekaesu_kakuritu_hosei,tern_kaisizi_sentou_syuuryouzi,condition,genkaitoppa,rensei
"さとりのころも上","バギ属性じゅもんダメージ",3,,,,,,,
"さとりのころも上","ターン開始時HPを回復する",,,,,3,,,
"さとりのころも上","かいふく魔力",,5,,,,"【賢者】",,
"さとりのころも上","さいだいMP",,5,,,,,,
"さとりのころも上","守備力",,7,,,,,,
"さとりのころも上","麻痺耐性",5,,,,,,1,
"さとりのころも上","守備力",,5,,,,,2,
"さとりのころも上","かいふく魔力",,5,,,,,3,
"さとりのころも上","さいだいHP",,5,,,,,4,
"さとりのころも下","封印耐性",5,,,,,,,
"さとりのころも下","眠り耐性",5,,,,,,,
"さとりのころも下","じゅもんHP回復効果",3,,,,,,,
"さとりのころも下","バギ属性じゅもんダメージ",3,,,,,,,
"さとりのころも下","ターン開始時HPを回復する",,,,,5,,,
"さとりのころも下","こうげき魔力",,5,,,,"【賢者】",,
"さとりのころも下","さいだいMP",,5,,,,,,
"さとりのころも下","守備力",,7,,,,,,
"さとりのころも下","呪い耐性",5,,,,,,1,
"さとりのころも下","守備力",,5,,,,,2,
"さとりのころも下","すばやさ",,5,,,,,3,
"さとりのころも下","さいだいHP",,5,,,,,4,
"スラミチヘッド","魅了耐性",5,,,,,,,
"スラミチヘッド","即死耐性",5,,,,,,1,
"スラミチヘッド","守備力",,2,,,,,2,
"スラミチヘッド","すばやさ",,3,,,,,3,
"スラミチヘッド","さいだいHP",,2,,,,,4,
"スライムヘッド","幻惑耐性",5,,,,,,,
"スライムヘッド","呪い耐性",5,,,,,,1,
"スライムヘッド","守備力",,2,,,,,2,
"スライムヘッド","すばやさ",,3,,,,,3,
"スライムヘッド","さいだいHP",,2,,,,,4,
"スライムボディ","幻惑耐性",5,,,,,,,
"スライムボディ","呪い耐性",5,,,,,,1,
"スライムボディ","守備力",,2,,,,,2,
"スライムボディ","きようさ",,3,,,,,3,
"スライムボディ","さいだいHP",,2,,,,,4,
"スライムパンツ","幻惑耐性",5,,,,,,,
"スライムパンツ","呪い耐性",5,,,,,,1,
"スライムパンツ","すばやさ",,2,,,,,2,
"スライムパンツ","守備力",,2,,,,,3,
"スライムパンツ","さいだいHP",,2,,,,,4,
"鞠の指輪","怯え耐性",7,,,,,,,
"スラタワヘッド・緑","毒耐性",5,,,,,,,
"スラタワヘッド・緑","眠り耐性",5,,,,,,1,
"スラタワヘッド・緑","守備力",,2,,,,,2,
"スラタワヘッド・緑","きようさ",,3,,,,,3,
"スラタワヘッド・緑","さいだいHP",,2,,,,,4,
"スラタワヘッド・白","眠り耐性",5,,,,,,,
"スラタワヘッド・白","毒耐性",5,,,,,,1,
"スラタワヘッド・白","守備力",,2,,,,,2,
"スラタワヘッド・白","きようさ",,3,,,,,3,
"スラタワヘッド・白","さいだいHP",,2,,,,,4,
"スラタワヘッド・桃","混乱耐性",5,,,,,,,
"スラタワヘッド・桃","麻痺耐性",5,,,,,,1,
"スラタワヘッド・桃","守備力",,2,,,,,2,
"スラタワヘッド・桃","きようさ",,3,,,,,3,
"スラタワヘッド・桃","さいだいHP",,2,,,,,4,
"スラタワヘッド・茶","麻痺耐性",5,,,,,,,
"スラタワヘッド・茶","混乱耐性",5,,,,,,1,
"スラタワヘッド・茶","守備力",,2,,,,,2,
"スラタワヘッド・茶","きようさ",,3,,,,,3,
"スラタワヘッド・茶","さいだいHP",,2,,,,,4,
"スラタワボディ・茶","麻痺耐性",5,,,,,,,
"スラタワボディ・茶","混乱耐性",5,,,,,,1,
"スラタワボディ・茶","守備力",,2,,,,,2,
"スラタワボディ・茶","きようさ",,3,,,,,3,
"スラタワボディ・茶","さいだいHP",,2,,,,,4,
"スラタワボディ・白","眠り耐性",5,,,,,,,
"スラタワボディ・白","毒耐性",5,,,,,,1,
"スラタワボディ・白","守備力",,2,,,,,2,
"スラタワボディ・白","きようさ",,3,,,,,3,
"スラタワボディ・白","さいだいHP",,2,,,,,4,
"スラタワボディ・桃","混乱耐性",5,,,,,,,
"スラタワボディ・桃","麻痺耐性",5,,,,,,1,
"スラタワボディ・桃","守備力",,2,,,,,2,
"スラタワボディ・桃","きようさ",,3,,,,,3,
"スラタワボディ・桃","さいだいHP",,2,,,,,4,
"スラタワボディ・緑","毒耐性",5,,,,,,,
"スラタワボディ・緑","眠り耐性",5,,,,,,1,
"スラタワボディ・緑","守備力",,2,,,,,2,
"スラタワボディ・緑","きようさ",,3,,,,,3,
"スラタワボディ・緑","さいだいHP",,2,,,,,4,
"スラタワパンツ・緑","毒耐性",5,,,,,,,
"スラタワパンツ・緑","眠り耐性",5,,,,,,1,
"スラタワパンツ・緑","すばやさ",,2,,,,,2,
"スラタワパンツ・緑","守備力",,2,,,,,3,
"スラタワパンツ・緑","さいだいHP",,2,,,,,4,
"スラタワパンツ・白","眠り耐性",5,,,,,,,
"スラタワパンツ・白","毒耐性",5,,,,,,1,
"スラタワパンツ・白","すばやさ",,2,,,,,2,
"スラタワパンツ・白","守備力",,2,,,,,3,
"スラタワパンツ・白","さいだいHP",,2,,,,,4,
"スラタワパンツ・桃","混乱耐性",5,,,,,,,
"スラタワパンツ・桃","麻痺耐性",5,,,,,,1,
"スラタワパンツ・桃","すばやさ",,2,,,,,2,
"スラタワパンツ・桃","守備力",,2,,,,,3,
"スラタワパンツ・桃","さいだいHP",,2,,,,,4,
"スラタワパンツ・茶","麻痺耐性",5,,,,,,,
"スラタワパンツ・茶","混乱耐性",5,,,,,,1,
"スラタワパンツ・茶","すばやさ",,2,,,,,2,
"スラタワパンツ・茶","守備力",,2,,,,,3,
"スラタワパンツ・茶","さいだいHP",,2,,,,,4,
"ひなまつりの耳飾り","封印耐性",3,,,,,,,
"冥獣のはちがね","毒耐性",5,,,,,,,
"冥獣のはちがね","呪い耐性",5,,,,,,,
"冥獣のはちがね","さいだいMP",,5,,,,,,
"冥獣のはちがね","ドルマ属性ダメージ",5,,,,,,,
"冥獣のはちがね","悪魔系への耐性",5,,,,,,,
"冥獣のはちがね","さいだいHP",,5,,,,"【レンジャ】",,
"冥獣のはちがね","さいだいHP",,5,,,,,,
"冥獣のはちがね","守備力",,7,,,,,,
"冥獣のはちがね","呪い耐性",5,,,,,,1,
"冥獣のはちがね","守備力",,5,,,,,2,
"冥獣のはちがね","すばやさ",,5,,,,,3,
"冥獣のはちがね","さいだいHP",,5,,,,,4,
"冥獣の装束上","呪い耐性",5,,,,,,,
"冥獣の装束上","イオ属性耐性",5,,,,,,,
"冥獣の装束上","さいだいMP",,5,,,,,,
"冥獣の装束上","ドルマ属性ダメージ",3,,,,,,,
"冥獣の装束上","イオ属性耐性",5,,,,,,,
"冥獣の装束上","守備力",,5,,,,"【レンジャ】",,
"冥獣の装束上","さいだいHP",,5,,,,,,
"冥獣の装束上","守備力",,7,,,,,,
"冥獣の装束上","毒耐性",5,,,,,,1,
"冥獣の装束上","守備力",,5,,,,,2,
"冥獣の装束上","すばやさ",,5,,,,,3,
"冥獣の装束上","さいだいHP",,5,,,,,4,
"冥獣の装束下","毒耐性",5,,,,,,,
"冥獣の装束下","イオ属性耐性",5,,,,,,,
"冥獣の装束下","さいだいMP",,5,,,,,,
"冥獣の装束下","ドルマ属性ダメージ",3,,,,,,,
"冥獣の装束下","悪魔系への耐性",5,,,,,,,
"冥獣の装束下","さいだいMP",,5,,,,"【レンジャ】",,
"冥獣の装束下","さいだいHP",,5,,,,,,
"冥獣の装束下","守備力",,7,,,,,,
"冥獣の装束下","呪い耐性",5,,,,,,1,
"冥獣の装束下","守備力",,5,,,,,2,
"冥獣の装束下","すばやさ",,5,,,,,3,
"冥獣の装束下","さいだいHP",,5,,,,,4,
"魔導将軍のゆびわ","ドルマ属性とくぎダメージ",5,,,,,,,
"ドクロのゆびわ","幻惑耐性",3,,,,,,,
"小悪魔ハット","ドルマ属性耐性",3,,,,,,,
"小悪魔ハット","幻惑耐性",3,,,,,,,
"小悪魔ハット","守備力",,4,,,,,,
"小悪魔ハット","さいだいHP",,3,,,,,,
"小悪魔ハット","きようさ",,3,,,,,,
"小悪魔ハット","守備力",,4,,,,,,
"小悪魔ハット","幻惑耐性",3,,,,,,1,
"小悪魔ハット","守備力",,2,,,,,2,
"小悪魔ハット","きようさ",,3,,,,,3,
"小悪魔ハット","さいだいHP",,3,,,,,4,
"小悪魔スーツ上","ドルマ属性耐性",3,,,,,,,
"小悪魔スーツ上","幻惑耐性",3,,,,,,,
"小悪魔スーツ上","守備力",,4,,,,,,
"小悪魔スーツ上","さいだいHP",,3,,,,,,
"小悪魔スーツ上","きようさ",,3,,,,,,
"小悪魔スーツ上","守備力",,4,,,,,,
"小悪魔スーツ上","幻惑耐性",3,,,,,,1,
"小悪魔スーツ上","守備力",,3,,,,,2,
"小悪魔スーツ上","きようさ",,3,,,,,3,
"小悪魔スーツ上","さいだいHP",,3,,,,,4,
"小悪魔スーツ下","ドルマ属性耐性",3,,,,,,,
"小悪魔スーツ下","幻惑耐性",3,,,,,,,
"小悪魔スーツ下","守備力",,4,,,,,,
"小悪魔スーツ下","さいだいHP",,3,,,,,,
"小悪魔スーツ下","きようさ",,3,,,,,,
"小悪魔スーツ下","守備力",,4,,,,,,
"小悪魔スーツ下","幻惑耐性",3,,,,,,1,
"小悪魔スーツ下","守備力",,2,,,,,2,
"小悪魔スーツ下","きようさ",,3,,,,,3,
"小悪魔スーツ下","さいだいHP",,3,,,,,4,
"あくまのしっぽ","悪魔系への耐性",3,,,,,,,
"あくまのしっぽ","ドルマ属性耐性",3,,,,,,,
"闇騎士のヘルム","ドルマ属性耐性",5,,,,,,,
"闇騎士のヘルム","混乱耐性",5,,,,,,,
"闇騎士のヘルム","さいだいHP",,5,,,,,,
"闇騎士のヘルム","ドルマ属性ダメージ",3,,,,,,,
"闇騎士のヘルム","悪魔系への耐性",5,,,,,,,
"闇騎士のヘルム","さいだいMP",,5,,,,,,
"闇騎士のヘルム","さいだいMP",,5,,,,,,
"闇騎士のヘルム","守備力",,7,,,,,,
"闇騎士のヘルム","幻惑耐性",5,,,,,,1,
"闇騎士のヘルム","守備力",,5,,,,,2,
"闇騎士のヘルム","きようさ",,5,,,,,3,
"闇騎士のヘルム","さいだいHP",,5,,,,,4,
"闇騎士のよろい上","ドルマ属性耐性",5,,,,,,,
"闇騎士のよろい上","混乱耐性",5,,,,,,,
"闇騎士のよろい上","さいだいHP",,5,,,,,,
"闇騎士のよろい上","ドルマ属性ダメージ",5,,,,,,,
"闇騎士のよろい上","悪魔系への耐性",5,,,,,,,
"闇騎士のよろい上","さいだいHP",,5,,,,,,
"闇騎士のよろい上","さいだいMP",,5,,,,,,
"闇騎士のよろい上","守備力",,7,,,,,,
"闇騎士のよろい上","攻撃減耐性",5,,,,,,1,
"闇騎士のよろい上","守備力",,5,,,,,2,
"闇騎士のよろい上","きようさ",,5,,,,,3,
"闇騎士のよろい上","さいだいHP",,5,,,,,4,
"闇騎士のよろい下","幻惑耐性",5,,,,,,,
"闇騎士のよろい下","混乱耐性",5,,,,,,,
"闇騎士のよろい下","さいだいHP",,5,,,,,,
"闇騎士のよろい下","ドルマ属性ダメージ",3,,,,,,,
"闇騎士のよろい下","バギ属性耐性",5,,,,,,,
"闇騎士のよろい下","守備力",,5,,,,,,
"闇騎士のよろい下","さいだいMP",,5,,,,,,
"闇騎士のよろい下","守備力",,7,,,,,,
"闇騎士のよろい下","攻撃減耐性",5,,,,,,1,
"闇騎士のよろい下","守備力",,5,,,,,2,
"闇騎士のよろい下","きようさ",,5,,,,,3,
"闇騎士のよろい下","さいだいHP",,5,,,,,4,
"BOSSネックレス","眠り耐性",3,,,,,,,
"破幻のリング","幻惑耐性",5,,,,,,,
"はぐれメタルの盾","ミラーシールド",,,,,,,,
"はぐれメタルの盾","こうげき魔力",,8,,,,,,
"はぐれメタルの盾","攻撃力",,8,,,,,,
"はぐれメタルの盾","すべての状態異常耐性",5,,,,,,,
"はぐれメタルの盾","悪い状態変化耐性",5,,,,,,,
"はぐれメタルの盾","即死耐性",5,,,,,,,
"はぐれメタルの盾","吸収耐性",5,,,,,,,
"はぐれメタルの盾","デイン属性ダメージ",3,,,,,,,
"はぐれメタルの盾","ギラ属性ダメージ",3,,,,,,,
"はぐれメタルの盾","ビッグシールド",,,,,,,,
"はぐれメタルの盾","さいだいMP",,10,,,,,,
"はぐれメタルの盾","ガード率",1,,,,,,,
"はぐれメタルの盾","攻撃力",,8,,,,,1,
"はぐれメタルの盾","こうげき魔力",,8,,,,,2,
"はぐれメタルの盾","守備力",,5,,,,,3,
"はぐれメタルの盾","ガード率",2,,,,,,4,
"書聖のかみかざり","封印耐性",5,,,,,,,
"書聖のかみかざり","ヒャド属性耐性",5,,,,,,,
"書聖のかみかざり","さいだいMP",,5,,,,,,
"書聖のかみかざり","エレメント系への耐性",5,,,,,,,
"書聖のかみかざり","ヒャド属性じゅもんダメージ",5,,,,,,,
"書聖のかみかざり","こうげき魔力",,5,,,,,,
"書聖のかみかざり","守備力",,7,,,,,,
"書聖のかみかざり","混乱耐性",5,,,,,,1,
"書聖のかみかざり","すばやさ",,7,,,,,2,
"書聖のかみかざり","こうげき魔力",,5,,,,,3,
"書聖のかみかざり","さいだいHP",,5,,,,,4,
"書聖のはおり","混乱耐性",5,,,,,,,
"書聖のはおり","封印耐性",5,,,,,,,
"書聖のはおり","さいだいMP",,5,,,,,,
"書聖のはおり","物質系への耐性",5,,,,,,,
"書聖のはおり","ヒャド属性じゅもんダメージ",3,,,,,,,
"書聖のはおり","さいだいHP",,5,,,,,,
"書聖のはおり","守備力",,7,,,,,,
"書聖のはおり","封印耐性",5,,,,,,1,
"書聖のはおり","すばやさ",,7,,,,,2,
"書聖のはおり","こうげき魔力",,5,,,,,3,
"書聖のはおり","さいだいHP",,5,,,,,4,
"書聖のはかま","混乱耐性",5,,,,,,,
"書聖のはかま","封印耐性",5,,,,,,,
"書聖のはかま","さいだいMP",,5,,,,,,
"書聖のはかま","ドラゴン系への耐性",5,,,,,,,
"書聖のはかま","ヒャド属性じゅもんダメージ",3,,,,,,,
"書聖のはかま","さいだいHP",,5,,,,,,
"書聖のはかま","守備力",,7,,,,,,
"書聖のはかま","封印耐性",5,,,,,,1,
"書聖のはかま","すばやさ",,7,,,,,2,
"書聖のはかま","こうげき魔力",,5,,,,,3,
"書聖のはかま","さいだいHP",,5,,,,,4,
"獅子舞のかぶりもの","ヒャド属性耐性",3,,,,,,,
"獅子舞のかぶりもの","ヒャド属性耐性",3,,,,,,1,
"獅子舞のかぶりもの","守備力",,2,,,,,2,
"獅子舞のかぶりもの","きようさ",,3,,,,,3,
"獅子舞のかぶりもの","さいだいHP",,2,,,,,4,
"金獅子のかぶりもの","ヒャド属性耐性",3,,,,,,,
"金獅子のかぶりもの","ヒャド属性耐性",3,,,,,,1,
"金獅子のかぶりもの","守備力",,2,,,,,2,
"金獅子のかぶりもの","きようさ",,3,,,,,3,
"金獅子のかぶりもの","さいだいHP",,2,,,,,4,
"獅子舞のふく上","眠り耐性",5,,,,,,,
"獅子舞のふく上","混乱耐性",5,,,,,,1,
"獅子舞のふく上","守備力",,2,,,,,2,
"獅子舞のふく上","きようさ",,3,,,,,3,
"獅子舞のふく上","さいだいHP",,2,,,,,4,
"金獅子のふく上","眠り耐性",5,,,,,,,
"金獅子のふく上","混乱耐性",5,,,,,,1,
"金獅子のふく上","守備力",,2,,,,,2,
"金獅子のふく上","きようさ",,3,,,,,3,
"金獅子のふく上","さいだいHP",,2,,,,,4,
"獅子舞のふく下","麻痺耐性",5,,,,,,,
"獅子舞のふく下","混乱耐性",5,,,,,,1,
"獅子舞のふく下","すばやさ",,2,,,,,2,
"獅子舞のふく下","守備力",,2,,,,,3,
"獅子舞のふく下","さいだいHP",,2,,,,,4,
"金獅子のふく下","麻痺耐性",5,,,,,,,
"金獅子のふく下","混乱耐性",5,,,,,,1,
"金獅子のふく下","すばやさ",,2,,,,,2,
"金獅子のふく下","守備力",,2,,,,,3,
"金獅子のふく下","さいだいHP",,2,,,,,4,
"ほむらのいんろう","メラ属性じゅもんダメージ",5,,,,,,,
"梅紅白のみみかざり","ヒャド属性耐性",5,,,,,,,
"デスピサロのかぶと","イオ属性耐性",5,,,,,,,
"デスピサロのかぶと","ヘルバトラーへの耐性",7,,,,,,,
"デスピサロのかぶと","眠り耐性",5,,,,,,,
"デスピサロのかぶと","守備減耐性",5,,,,,,,
"デスピサロのかぶと","究極エビルプリーストへの耐性",5,,,,,,,
"デスピサロのかぶと","メラ属性とくぎダメージ",5,,,,,,,
"デスピサロのかぶと","さいだいMP",,5,,,,,,
"デスピサロのかぶと","守備力",,7,,,,,,
"デスピサロのかぶと","虫系への耐性",5,,,,,,1,
"デスピサロのかぶと","守備力",,5,,,,,2,
"デスピサロのかぶと","すばやさ",,5,,,,,3,
"デスピサロのかぶと","さいだいHP",,5,,,,,4,
"デスピサロよろい上","眠り耐性",5,,,,,,,
"デスピサロよろい上","ヘルバトラーへの耐性",7,,,,,,,
"デスピサロよろい上","守備減耐性",5,,,,,,,
"デスピサロよろい上","虫系への耐性",5,,,,,,,
"デスピサロよろい上","究極エビルプリーストへの耐性",5,,,,,,,
"デスピサロよろい上","メラ属性とくぎダメージ",3,,,,,,,
"デスピサロよろい上","さいだいHP",,5,,,,,,
"デスピサロよろい上","守備力",,7,,,,,,
"デスピサロよろい上","守備減耐性",5,,,,,,1,
"デスピサロよろい上","守備力",,5,,,,,2,
"デスピサロよろい上","すばやさ",,5,,,,,3,
"デスピサロよろい上","さいだいHP",,5,,,,,4,
"デスピサロよろい下","イオ属性耐性",5,,,,,,,
"デスピサロよろい下","ヘルバトラーへの耐性",7,,,,,,,
